"","Name","Sales","UserScore","Developer","CriticalScore","Genre","Platform","Rating"
"10693","Marvel Super Hero Squad: The Infinity Gauntlet","Low","Medium","THQ","Low","Action","Nintendo","E10+"
"10694","Harvey Birdman: Attorney at Law","Low","High","High Voltage Software","Low","Adventure","Other","T"
"10695","Zero4 Champ RR-Z","Low","Medium","Other","Medium","Racing","Nintendo","T"
"10696","Initial D: Street Stage","Low","Medium","Other","Medium","Racing","Other","T"
"10697","Tales of Innocence R","Low","Medium","Other","Medium","Role-Playing","Other","T"
"10698","Harry Potter and the Deathly Hallows - Part 2","Low","Low","Other","Low","Action","PC","T"
"10699","Nicktoons: MLB","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10700","Tom Clancy's HAWX 2","Low","Medium","Ubisoft","Low","Action","Nintendo","T"
"10701","Predator: Concrete Jungle","Low","High","Eurocom Entertainment Software","Low","Action","Microsoft","M"
"10702","Lucky * Star: Ryouou Gakuen Outousai","Low","Medium","Other","Medium","Adventure","Sony","T"
"10703","Start the Party! Save the World","Low","Medium","Other","Medium","Misc","Sony","T"
"10704","Opoona","Low","Medium","ArtePiazza","Medium","Role-Playing","Nintendo","E10+"
"10705","Big League Sports","Low","Low","Koolhaus Games","Medium","Sports","Nintendo","E"
"10706","Naruto Shippuden: Gekito Ninja Taisen! EX","Low","Medium","Other","Medium","Fighting","Nintendo","T"
"10707","Universal Studios Theme Parks Adventure","Low","Low","Kemco","Low","Misc","Nintendo","T"
"10708","Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS","Low","Medium","Other","Medium","Misc","Nintendo","T"
"10709","Steins;Gate","Low","High","5pb","High","Adventure","Other","M"
"10710","Piglet's Big Game","Low","Medium","Doki Denki","Medium","Platform","Sony","E"
"10711","Real Bout Garou Densetsu","Low","Medium","Other","Medium","Fighting","Other","T"
"10712","Prinny 2: Dawn of Operation Panties, Dood!","Low","Medium","Other","Medium","Platform","Other","T"
"10713","Project FIFA World Cup","Low","Medium","Other","Medium","Sports","Sony","T"
"10714","Rocky: Legends","Low","Low","Venom Games","Medium","Action","Microsoft","T"
"10715","The BIGS 2","Low","Medium","Blue Castle Games","Medium","Sports","Other","E10+"
"10716","Lord of Apocalypse","Low","Medium","Other","Medium","Role-Playing","Other","T"
"10717","Dora & Kai-Lan's Pet Shelter","Low","Medium","Other","Medium","Strategy","Nintendo","T"
"10718","Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"10719","Nancy Drew: The Model Mysteries","Low","Medium","THQ, AWE Games","Medium","Puzzle","Nintendo","E10+"
"10720","Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"10721","Cate West: The Vanishing Files","Low","Medium","Magellan Interactive","Medium","Adventure","Nintendo","E10+"
"10722","Star Trek: Shattered Universe","Low","High","Starsphere Interactive","Low","Simulation","Sony","E"
"10723","Fifi and the Flowertots","Low","Medium","Other","Medium","Misc","Nintendo","T"
"10724","The Land Before Time: Great Valley Racing Adventure","Low","Medium","Other","Medium","Racing","Sony","T"
"10725","System Flaw","Low","Medium","Visual Impact","Medium","Shooter","Nintendo","E"
"10726","Ultra Street Fighter IV","Low","Low","Other Ocean Interactive","Medium","Fighting","Sony","T"
"10727","EVE: Valkyrie","Low","Low","CCP","Medium","Shooter","Sony","T"
"10728","Dragon Ball: Evolution","Low","Low","Dimps Corporation","Low","Fighting","Other","T"
"10729","The Walking Dead: Season Two","Low","Medium","Other","Medium","Adventure","Microsoft","T"
"10730","The Crew: Wild Run","Low","Low","Ivory Tower","Medium","Action","Sony","T"
"10731","Pajama Sam: Don't Fear The Dark","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"10732","The Walking Dead: Season Two","Low","Medium","Other","Medium","Adventure","Other","T"
"10733","MTX Mototrax","Low","Medium","Left Field Productions","High","Racing","Microsoft","E"
"10734","Blast Chamber","Low","Medium","Other","Medium","Shooter","Sony","T"
"10735","Championship Pony","Low","Medium","Coyote Console","Medium","Simulation","Nintendo","E"
"10736","NASCAR Unleashed","Low","Medium","Firebrand Games","Medium","Racing","Sony","E"
"10737","Code:Realize - Sousei no Himegimi","Low","Medium","Other","Medium","Adventure","Other","T"
"10738","Natural Doctrine","Low","Low","Kadokawa","Low","Role-Playing","Sony","M"
"10739","NeverDead","Low","Low","Rebellion","Low","Shooter","Microsoft","M"
"10740","EyeToy: Operation Spy","Low","Medium","SCEE London Studio","Low","Action","Sony","E"
"10741","MotoGP 07","Low","High","Milestone","Low","Racing","Sony","E"
"10742","Blades of Time","Low","Medium","Gaijin Entertainment","Low","Action","Sony","M"
"10743","Disney Sing It! High School Musical 3: Senior Year","Low","Medium","Other","Medium","Misc","Microsoft","T"
"10744","Thor: God of Thunder","Low","Low","Red Fly Studio","Low","Action","Nintendo","T"
"10745","Option Tuning Car Battle","Low","Medium","Other","Medium","Racing","Sony","T"
"10746","Ridge Racer 2","Low","Medium","Bandai Namco Games","Medium","Racing","Other","T"
"10747","Pro Evolution Soccer 2016","Low","Medium","Konami","Medium","Sports","Microsoft","E"
"10748","Derby Jockey 2","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10749","Cubic Ninja","Low","Low","AQ Interactive","Low","Platform","Nintendo","E"
"10750","Famicom Mini: Mappy","Low","Medium","Other","Medium","Platform","Nintendo","T"
"10751","Ben 10 Galactic Racing","Low","Medium","Monkey Bar Games","Medium","Racing","Microsoft","E"
"10752","Reign of Fire","Low","Medium","Bam Entertainment","Low","Shooter","Microsoft","M"
"10753","Descent Maximum","Low","Medium","Other","Medium","Shooter","Sony","T"
"10754","F1 2014","Low","Low","Codemasters Birmingham","Low","Racing","PC","E"
"10755","King of Clubs: Mini Golf","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10756","Harvest Moon: Frantic Farming","Low","Low","Natsume","Medium","Puzzle","Nintendo","E"
"10757","Angry Birds Star Wars","Low","Low","Exient Entertainment","Medium","Strategy","Nintendo","E"
"10758","Petz Hamsterz Superstarz","Low","Medium","Ubisoft Nagoya","Medium","Simulation","Nintendo","E"
"10759","Blue Dragon: Awakened Shadow","Low","Low","Tri-Crescendo","Medium","Role-Playing","Nintendo","E10+"
"10760","Star Wars: Lethal Alliance","Low","Medium","Ubisoft Casablanca","Low","Action","Nintendo","E10+"
"10761","Shining Force EXA","Low","Medium","Neverland","Medium","Role-Playing","Sony","E10+"
"10762","Virtual Pro Wrestling","Low","Medium","Other","Medium","Fighting","Sony","T"
"10763","Rapala Pro Bass Fishing 2010","Low","Medium","Magic Pockets","Medium","Sports","Nintendo","E"
"10764","Shadow Tower","Low","Medium","Other","Medium","Role-Playing","Sony","T"
"10765","Digimon World DS","Low","Medium","Bec","Medium","Role-Playing","Nintendo","E10+"
"10766","Luminous Arc 2 (JP sales)","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"10767","CSI: Hard Evidence","Low","Medium","Other","Medium","Adventure","Microsoft","T"
"10768","MySims SkyHeroes","Low","Low","Behaviour Interactive","Low","Action","Microsoft","E10+"
"10769","Ford Racing 3","Low","Medium","Visual Impact","Low","Racing","Nintendo","E"
"10770","Ice Age 2: The Meltdown","Low","Medium","Vivendi Games","Medium","Platform","Microsoft","E10+"
"10771","Guilty Gear Isuka","Low","Medium","Arc System Works","Medium","Fighting","Sony","T"
"10772","The Secret Saturdays: Beasts of the 5th Sun","Low","Medium","High Voltage Software","Low","Action","Nintendo","E10+"
"10773","Horse Life Adventures","Low","Medium","Neko Entertainment","Medium","Simulation","Nintendo","E"
"10774","The Idolmaster: Platinum Stars","Low","Medium","Other","Medium","Simulation","Sony","T"
"10775","Jikkyou Powerful Pro Yakyuu 2013","Low","Medium","Other","Medium","Sports","Other","T"
"10776","Tornado Outbreak","Low","High","Loose Cannon Studios","Medium","Action","Nintendo","E10+"
"10777","Shadow Master","Low","Medium","Other","Medium","Adventure","Sony","T"
"10778","Global Touring Challenge: Africa","Low","Medium","Rage Software","Medium","Racing","Sony","E"
"10779","Shovel Knight","Low","High","Yacht Club Games","High","Platform","Nintendo","E"
"10780","Makai Shin Trillion","Low","Medium","Other","Medium","Role-Playing","Other","T"
"10781","Tokimeki Memorial: Taisen Pazurudama","Low","Medium","Other","Medium","Puzzle","Sony","T"
"10782","Digimon World: Next Order","Low","Medium","B.B.Studio","Medium","Action","Other","T"
"10783","Who Wants to Be A Millionaire?","Low","Medium","Other","Medium","Misc","Microsoft","T"
"10784","The Secret Saturdays: Beasts of the 5th Sun","Low","Medium","High Voltage Software","Medium","Action","Other","E10+"
"10785","Operation Abyss: New Tokyo Legacy","Low","Medium","Experience Inc.","Medium","Role-Playing","Other","M"
"10786","Skylanders: Spyro's Adventure","Low","Low","Toys for Bob","Medium","Action","PC","E10+"
"10787","Man vs. Wild","Low","Low","Scientifically Proven","Medium","Action","Microsoft","T"
"10788","Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta","Low","Medium","Other","Medium","Adventure","Other","T"
"10789","Watchmen: The End is Nigh Part 1 & 2","Low","Medium","Other","Medium","Action","Microsoft","T"
"10790","MotoGP 2","Low","High","Climax Group","High","Racing","Microsoft","E"
"10791","Pro Yakyuu Famista DS","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10792","Happy Feet Two","Low","Medium","Other","Medium","Action","Microsoft","T"
"10793","iCarly 2: iJoin The Click!","Low","High","Big Blue Bubble Inc.","Medium","Adventure","Nintendo","E"
"10794","Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero","Low","Medium","Other","Medium","Fighting","Nintendo","T"
"10795","Gundam Breaker 3","Low","Medium","Other","Medium","Action","Sony","T"
"10796","Etrian Odyssey 2 Untold: Knight of Fafnir","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"10797","Paws & Claws: Pet Vet","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"10798","Dora's Cooking Club","Low","Medium","Other","Medium","Misc","Nintendo","T"
"10799","Heatseeker","Low","Low","IR Gurus","Low","Action","Nintendo","T"
"10800","Ar tonelico: Melody of Elemia","Low","Medium","Gust","Medium","Role-Playing","Sony","T"
"10801","Sol Trigger","Low","Medium","Other","Medium","Role-Playing","Other","T"
"10802","Castlevania Double Pack","Low","High","KCET","High","Platform","Nintendo","T"
"10803","Ballistic: Ecks vs. Sever","Low","Medium","Other","Medium","Shooter","Nintendo","T"
"10804","Samurai Warriors 4: Empires","Low","Low","Omega Force","Medium","Action","Sony","T"
"10805","Jikkyou Powerful Pro Yakyuu 11","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10806","Ninja Reflex","Low","Medium","Sanzaru Games","Low","Action","Nintendo","E10+"
"10807","Steel Battalion","Low","High","Capcom","High","Simulation","Microsoft","T"
"10808","Street Fighter Collection","Low","Medium","Other","Medium","Fighting","Sony","T"
"10809","Alvin and the Chipmunks: The Squeakquel","Low","Medium","ImaginEngine","Medium","Misc","Nintendo","E"
"10810","Digimon Story: Super Xros Wars Blue/Red","Low","Medium","Other","Medium","Role-Playing","Nintendo","T"
"10811","Power Stone Collection","Low","Low","Capcom","Medium","Action","Other","T"
"10812","Cartoon Network: Punch Time Explosion","Low","Low","Papaya Studios","Low","Fighting","Nintendo","E10+"
"10813","Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10814","Bejeweled Twist","Low","Medium","Griptonite Games","High","Puzzle","Nintendo","E"
"10815","Blast Works: Build, Trade, Destroy","Low","Medium","BudCat","High","Shooter","Nintendo","E"
"10816","MX SuperFly featuring Ricky Carmichael","Low","Medium","Other","Medium","Racing","Microsoft","T"
"10817","Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!","Low","Medium","Other","Medium","Simulation","Nintendo","T"
"10818","SNK vs. Capcom Card Fighters DS","Low","Low","SNK Playmore","Low","Strategy","Nintendo","T"
"10819","Kuroko's Basketball: Miracle Game","Low","Medium","Other","Medium","Sports","Nintendo","T"
"10820","Medieval II: Total War","Low","High","Creative Assembly","High","Strategy","PC","T"
"10821","Lego Star Wars: The Force Awakens","Low","Medium","TT Games","Medium","Action","Other","E10+"
"10822","Darkest of Days","Low","Low","8Monkey Labs","Low","Shooter","Microsoft","M"
"10823","Skylanders Imaginators","Low","Low","Toys for Bob","High","Platform","Microsoft","E10+"
"10824","Minority Report: Everybody Runs","Low","Low","Treyarch","Low","Action","Microsoft","T"
"10825","NASCAR","Low","Low","Exient Entertainment","Medium","Racing","Other","E"
"10826","The Voice","Low","Medium","Other","Medium","Action","Nintendo","T"
"10827","One Piece: Burning Blood","Low","Medium","Spike Chunsoft","Low","Fighting","Other","T"
"10828","Shox","Low","Medium","Electronic Arts","High","Racing","Sony","E"
"10829","Rio","Low","Medium","Eurocom Entertainment Software","Low","Misc","Microsoft","E10+"
"10830","Gundam Breaker","Low","Medium","Other","Medium","Action","Other","T"
"10831","Unou no Tatsujin: Soukai! Machigai Museum 2","Low","Medium","Other","Medium","Misc","Nintendo","T"
"10832","Kiniro no Corda 3","Low","Medium","Other","Medium","Adventure","Other","T"
"10833","Playboy: The Mansion","Low","Low","Cyberlore Studios","Low","Simulation","Microsoft","M"
"10834","Neo Atlas","Low","Medium","Other","Medium","Strategy","Sony","T"
"10835","Disney's Aladdin in Nasira's Revenge","Low","High","Argonaut Games","Low","Action","Sony","E"
"10836","SeaWorld Adventure Parks: Shamu's Deep Sea Adventure","Low","Medium","Other","Medium","Adventure","Nintendo","T"
"10837","Squinkies 2: Adventure Mall Surprize!","Low","Medium","Other","Medium","Platform","Nintendo","T"
"10838","Winning Post 6","Low","Medium","Other","Medium","Sports","Sony","T"
"10839","Egg Monster Hero","Low","Medium","Neverland","Medium","Role-Playing","Nintendo","E"
"10840","Whacked!","Low","Medium","Other","Medium","Misc","Microsoft","T"
"10841","Barnyard","Low","High","Blue Tongue Entertainment","Low","Action","Sony","E10+"
"10842","Ultimate Marvel vs. Capcom 3","Low","Low","Capcom","High","Fighting","Sony","T"
"10843","MindJack","Low","Low","FeelPlus","Low","Shooter","Microsoft","M"
"10844","Pac-Man World 3","Low","Medium","Blitz Games","Medium","Platform","Nintendo","E"
"10845","thinkSMART","Low","Medium","Crave, DTP Entertainment","Medium","Misc","Nintendo","E"
"10846","National Geographic Challenge!","Low","Medium","Other","Medium","Misc","Nintendo","T"
"10847","Rocky","Low","Medium","Rage Software","Medium","Fighting","Nintendo","T"
"10848","Glory Days 2","Low","Medium","odenis studio","Medium","Strategy","Nintendo","E10+"
"10849","Just Dance 2017","Low","Medium","Ubisoft Paris","Medium","Misc","Nintendo","E10+"
"10850","Brain Age: Concentration Training","Low","Medium","Nintendo","Medium","Puzzle","Nintendo","E"
"10851","Crash 'N' Burn","Low","Low","Climax Group","Medium","Racing","Microsoft","T"
"10852","NFL Blitz 20-02","Low","Medium","Point of View","High","Sports","Microsoft","E"
"10853","NatGeo Challenge! Wild Life","Low","Medium","Other","Medium","Misc","Sony","T"
"10854","Metal Fight Beyblade","Low","Medium","Other","Medium","Action","Nintendo","T"
"10855","Robots","Low","Medium","Eurocom Entertainment Software","Low","Action","Microsoft","E"
"10856","Kung Fu Panda 2","Low","Medium","Other","Medium","Action","Sony","T"
"10857","Pac-Man and the Ghostly Adventures 2","Low","Low","Vicious Cycle","Low","Adventure","Sony","E10+"
"10858","Hakuoki: Demon of the Fleeting Blossom","Low","High","Idea Factory","High","Adventure","Other","M"
"10859","Field & Stream: Total Outdoorsman Challenge","Low","Medium","Other","Medium","Sports","Microsoft","T"
"10860","Speed Kings","Low","Medium","Climax Group","Low","Racing","Sony","E"
"10861","Dungeons","Low","Low","Realmforge Studios","Medium","Strategy","PC","M"
"10862","Little League World Series Baseball 2008","Low","High","Now Production","Medium","Sports","Nintendo","E"
"10863","Winter Stars","Low","Low","49Games","Low","Sports","Microsoft","E"
"10864","Disney Planes Fire & Rescue","Low","Medium","Other","Medium","Action","Nintendo","T"
"10865","Langrisser V: The End of Legend","Low","Medium","Other","Medium","Strategy","Other","T"
"10866","PhotoKano","Low","Medium","Other","Medium","Adventure","Other","T"
"10867","Ouchi Mainichi Tamagotchi","Low","Medium","Other","Medium","Action","Nintendo","T"
